,Unnamed: 0,Unnamed: 0.1,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text
6624,9351,12191,jiz,mel_jiz,1326784001802119936,2020-11-12 07:08:51,0,,,0.0,"I fall with guy's intelligent. The way he talks, how he behave, how he bring himself, how he thinks. Maturity in the wâ€¦"
6625,9352,12192,jiz,mariaannaa5,1326777631312930048,2020-11-12 06:43:32,1,,,0.0,we want jiz back to the streets ðŸ˜”ðŸ™ðŸ»ðŸ™ðŸ»
6626,9353,12193,jiz,RohanJason,1326771835560740096,2020-11-12 06:20:30,2,,,0.0,"Week 5: â€œ7.8 billion people on the earth, You think weâ€™re only ones talking about Le Jiz at 4am?â€"
6627,9354,12194,jiz,tropical__jiz,1326726819593120000,2020-11-12 03:21:37,0,,,0.0,#XboxSeriesX launch is the biggest in #Xbox history
6628,9355,12195,jiz,tinay_jiz,1326710767748480000,2020-11-12 02:17:50,0,,,0.0,please share. here are some rescue hotlines. #UlyssesPH #RescuePH
7241,10050,12890,jizzim,hunk1960,1326602653464359936,2020-11-11 19:08:14,1,,,1.0,"I'm a man and that's the best part about sucking cock, a big load of jizâ€¦"
7242,10051,12891,jizzim,dorkass20,1324961668808529920,2020-11-07 06:27:33,0,,,0.0,That jizzim is on the loose
7245,10054,12894,jizzum,ChuckyFE,1326539376713629952,2020-11-11 14:56:47,0,,,1.0,"If you enjoy pepperoni pizza, The House of the Devil will make you jizzum! ðŸ•"
7250,10059,12899,jizzum,brianno23036299,1325914063445040128,2020-11-09 21:32:01,1,,,1.0,Biden is more like the jizzum plug that redirects your stream into the shower curtain
7251,10060,12900,jizzum,MrHide_Patten,1325821163457530112,2020-11-09 15:22:52,2,,,1.0,"Whereâ€™d all that cum come from, a real jizzum factory?! ðŸ§"
7254,10063,12903,jizzum,Rooster21156239,1325536184257410048,2020-11-08 20:30:28,0,,,1.0,Cum?? Are we talking up jizzum???
7255,10064,12904,jizzum,DEPTHPLUMBER,1325216136133169920,2020-11-07 23:18:42,0,,,1.0,Doing multiple successful science experiments on my peen + balls &amp; turning my jizzum into flubber..
7256,10065,12905,jizzum,Nikkimedia,1325096291391630080,2020-11-07 15:22:29,2,,,1.0,i just wanna bring home a hot dommie transgirl to jizzum on my face k thanks
7262,10071,12911,jizzum,bobbyxbanks,1324566669746980096,2020-11-06 04:17:57,0,,,1.0,"also, i hear that hog jizzum is especially pungent. maybe squirt some of that into the stew."
7267,10076,12916,jizzum,Cheesepizza312,1324224820297509888,2020-11-05 05:39:34,0,,,1.0,Pretty sure they all tried to impregnate themselvâ€¦
7268,10077,12917,jizzum,unwantedbreeder,1324097624509540096,2020-11-04 21:14:08,5,,,1.0,The short story writer is the masturbator. The prose is his peen. The story is jizzum. Beautiful
7246,10055,12895,jizzum,organswithbody,1326414521624300032,2020-11-11 06:40:40,0,,,0.0,is that jizzum?
7247,10056,12896,jizzum,ACC21634731,1326348912135859968,2020-11-11 02:19:57,0,,,0.0,Arcing ropes of jizzum everywhere over his face
7248,10057,12897,jizzum,pennsyanian,1326250568126510080,2020-11-10 19:49:10,1,,,0.0,Misquote. You fell for the kosher jizzum this time styxenberg
7249,10058,12898,jizzum,ConnorM94332896,1326120568345659904,2020-11-10 11:12:36,0,,,0.0,I wish Allen Ginsberg was around to tell us all how unbearable his headache is and to share the wonderful correlatiâ€¦
7252,10061,12901,jizzum,JustSayH0,1325799538439960064,2020-11-09 13:56:56,0,,,0.0,"You right. I will just call you Jizzum. Seeing are you are a Jizz descendant, that would be appropriat."
7253,10062,12902,jizzum,waitsbot,1325575556570680064,2020-11-08 23:06:55,0,,,0.0,And Big John Jizzum from downtown Chisolm Flew away with old Mrs. Storm And they found Bird Lundy 'neath a keg ofâ€¦
7257,10066,12906,jizzum,steviec550,1325090429986089984,2020-11-07 14:59:12,3,,,0.0,Jizzum is probably only a few steps away from his/her transition. You/your muscles looâ€¦
7258,10067,12907,jizzum,KidCoheed,1324869391096440064,2020-11-07 00:20:52,1,,,0.0,Jizzum builds America
7259,10068,12908,jizzum,Cheesepizza312,1324774325824730112,2020-11-06 18:03:07,1,,,0.0,Better than you eatingâ€¦
7260,10069,12909,jizzum,FreezePeachWulf,1324699332495500032,2020-11-06 13:05:07,4,,,0.0,Ever find a PERFECT example of how much one or more of your OCs jizzum but get suddenly upset that you don't have mâ€¦
7261,10070,12910,jizzum,FreezePeachWulf,1324616514906010112,2020-11-06 07:36:01,2,,,0.0,"Just stop being a bitch and depict me getting bred like an over-inflated jizzum balloon, already"
7276,10090,12930,kinky,Jacob13867464,1326790525266119936,2020-11-12 07:34:46,0,,,1.0,Wet Wednesday
7278,10092,12932,kinky,joonspancreas,1326790384673019904,2020-11-12 07:34:12,0,,,1.0,Wait u want it in a kinky way ðŸ–ï¸ðŸ™Š
7279,10093,12933,kinky,dullember58,1326790361700819968,2020-11-12 07:34:07,0,,,1.0,Morning my kinky little angel ðŸ’‹ðŸ’‹
7284,10101,12941,kinky,bhavayashree3,1326790089846949888,2020-11-12 07:33:02,0,,,1.0,Yes just watching neil and neal get kinky
7295,10113,12953,kinky,jbrollins551,1326788325622030080,2020-11-12 07:26:02,0,,,1.0,Mmmm olive I love rubber gloves so many uses .kinky Kummie Kisses so love olive and Daddy have a lovelyâ€¦
7296,10114,12954,kinky,FieryStarter,1326788272161499904,2020-11-12 07:25:49,0,,,1.0,You kinky BITCH
7297,10115,12955,kinky,Hazbin_Freak,1326788199226739968,2020-11-12 07:25:31,0,,,1.0,Owl milk! *kinky noises*
7298,10116,12956,kinky,jiyongbin,1326788169459760128,2020-11-12 07:25:24,0,,,1.0,HES SO KINKY GOOD HOT SERIOUS DOM WHAT THE FUUUUUUUUCKKKK OMG WHAT THE FUUUUUUUUUUUUUUUUUUUUUUUUUCK OMG #&amp;#â‚¬/â‚¬/+@=@-#-#+â‚¬2â€¦
7303,10121,12961,kinky,spiteteufel,1326787598396819968,2020-11-12 07:23:08,1,,,1.0,"So funny how my RP partner and I write the most intense, kinky, sexiest shit EVER but never once in 2 years wrote tâ€¦"
7315,10136,12976,kinky,AF1PRE,1326784926277090048,2020-11-12 07:12:31,0,,,1.0,niggas copped the kinky cream ðŸ˜­
7318,10140,12980,kinky,jbrollins551,1326784607254170112,2020-11-12 07:11:15,0,,,1.0,"Mmmm Daddy I'd love being next, I love being kinky and Naughty pleasing Daddies wants and Desires, I'veâ€¦"
7321,10143,12983,kinky,positivea1chemy,1326784202008910080,2020-11-12 07:09:38,1,,,1.0,Kinky ðŸ˜‚ðŸ˜‚ðŸ˜‚
7322,10144,12984,kinky,shantilly_t,1326784098686390016,2020-11-12 07:09:14,2,,,1.0,"i'd like to add the word: ""poofy"" or ""kinky"""
7272,10082,12922,kinky,alK0h0lizm,1326791582528509952,2020-11-12 07:38:58,0,,,0.0,"Jest kinky, we know"
7273,10083,12923,kinky,knockinbootstxt,1326790988677979904,2020-11-12 07:36:36,0,,,0.0,"It feels kinky to me, therefore it is kinky to me. ðŸ§ No matter how others may perceive it."
7274,10084,12924,kinky,MistressMagenta,1326790923917910016,2020-11-12 07:36:21,0,,,0.0,Kinky
7275,10085,12925,kinky,ynkk_sarah7,1326790869018609920,2020-11-12 07:36:08,2,,,0.0,Ohhhh kinky
7277,10091,12931,kinky,spqcebum,1326790445893090048,2020-11-12 07:34:27,0,,,0.0,DONâ€™T THREATEN ME WITH A GOOD TIME!! I AM VERY KINKY!!
7280,10094,12934,kinky,AngelPaws10,1326790360920620032,2020-11-12 07:34:07,0,,,0.0,Why ME? Sales and marketing experience (I set up my first company aged 18) Psychologist - I am a practicing psychologist anâ€¦
7281,10095,12935,kinky,not_the_bayanng,1326790327739480064,2020-11-12 07:33:59,0,,,0.0,I- thatâ€™s not me... ok maybe kinky
7282,10097,12937,kinky,hersheypetals,1326790215659290112,2020-11-12 07:33:32,0,,,0.0,i luv u
7283,10100,12940,kinky,Jacob13867464,1326790148303049984,2020-11-12 07:33:16,0,,,0.0,Werewolf Wednesday
7285,10102,12942,kinky,lil_kinky_,1326789987090759936,2020-11-12 07:32:38,0,,,0.0,"Kinda to nsfw twt, want to make moots &lt;3 -DantÃ© -17 -Hispanic -Asian -Dom -Hard &amp; Soft kinks -Boxer -British ~ rt fâ€¦"
7286,10104,12944,kinky,kalopsia25,1326789640859369984,2020-11-12 07:31:15,1,,,0.0,"If someone who doesn't know the context sees this, they'll think BW are being kinky lmao"
7287,10105,12945,kinky,Kamonph37726903,1326789586375369984,2020-11-12 07:31:02,0,,,0.0,[PIC] 201111 - Choreographer Amy Park (soyeon__amy) Instagram story post SINB CREW J WAACK Amy Park BLACK.Q KINKY E jo Bâ€¦
7288,10106,12946,kinky,lil_kinky_,1326789525478259968,2020-11-12 07:30:48,0,,,0.0,i just did :))
7289,10107,12947,kinky,animegamelovr63,1326789451528399872,2020-11-12 07:30:30,0,,,0.0,Kinky Patty!
7290,10108,12948,kinky,96S0N,1326789280388280064,2020-11-12 07:29:49,1,,,0.0,hell yeah! gay and kinky whatâ€™s good
7291,10109,12949,kinky,IseeHair,1326789114939780096,2020-11-12 07:29:10,0,,,0.0,New Hair Review Has Uploaded on Yt Channel â¬†ï¸ Hair: 180% Density Brazilian Kinky Curly 18inch 4*4â€¦
7672,10533,13373,kooch,LucasMa02546925,1326628171509349888,2020-11-11 20:49:38,0,,,1.0,"Good morning, Krusty Kooch"
7684,10545,13385,kooch,FuzE_gus,1325606246477680128,2020-11-09 01:08:52,0,,,1.0,"Great location. You can trim your bush, plug your kooch and cremate youâ€™re pussy all on one block. Great choice! ðŸ‘ðŸ¼"
7686,10547,13387,kooch,8zedd,1325565797079589888,2020-11-08 22:28:08,0,,,1.0,thank you big kooch
7701,10562,13402,kooch,Rexasaurus69,1324518032715219968,2020-11-06 01:04:42,18,,,1.0,I need her Krusty Kooch
7702,10563,13403,kooch,TohruTime,1324470202856250112,2020-11-05 21:54:38,3,,,1.0,The Krusty Kooch
7667,10528,13368,kooch,Rav_Kooch,1326692753401659904,2020-11-12 01:06:15,0,,,0.0,Anyone else go to Twitter like this to see whats going on with YouTube? #YouTubeDOWN
7668,10529,13369,kooch,Rav_Kooch,1326667090925920000,2020-11-11 23:24:17,2,,,0.0,Bill Murray is a mother fucking G. He can trend whenever he likes. Legend. #billmurray
7669,10530,13370,kooch,Rav_Kooch,1326654388799229952,2020-11-11 22:33:48,1,,,0.0,Eubank fights on ITV was the good old days. Real warrior this man and most middle (super) weights in in his era.
7670,10531,13371,kooch,RSullPhoto,1326652477366820096,2020-11-11 22:26:13,0,,,0.0,"Noooo, not the Karamel Kooch?!? (Which is what Bri and I have called it for years, haha!)"
7671,10532,13372,kooch,najib_kadri,1326648222526409984,2020-11-11 22:09:18,1,,,0.0,Lock city population kooch #notscared
7673,10534,13374,kooch,matt_kooch,1326597653178749952,2020-11-11 18:48:22,0,,,0.0,courage the cowardly dog is the scariest show of all time idc
7723,10585,13425,kootch,Patrici90673224,1324008912287330048,2020-11-04 15:21:38,0,,,1.0,Tighter than a nuns kootch!
7727,10589,13429,lapdance,BisschenNerdy,1326747041977029888,2020-11-12 04:41:59,0,,,1.0,How do they want to that? Kimmie will give everyone a lapdance?
7729,10594,13434,lapdance,AJDELUXX,1326739120144570112,2020-11-12 04:10:30,0,,,1.0,Id love a lapdance from u babe ðŸ˜
7732,10597,13437,lapdance,AllenGlover53,1326717435781600000,2020-11-12 02:44:20,0,,,1.0,man you tells his girlfriend to lapdance donors says what ?
7733,10598,13438,lapdance,xxUncleMonkeyxx,1326716964954230016,2020-11-12 02:42:28,0,,,1.0,Better ask for a lapdance or hottub show before you turn over the $s.
7734,10599,13439,lapdance,MachineBot,1326715095972509952,2020-11-12 02:35:02,0,,,1.0,A SEXY UNIT HAS SUCCESSFULLY GAVE A LAPDANCE TO THE UK.
7735,10600,13440,lapdance,ANavarro2422,1326710965203830016,2020-11-12 02:18:37,0,,,1.0,Right after a lapdance from Kimberly
7736,10601,13441,lapdance,NatureFarmGirl,1326710221369179904,2020-11-12 02:15:40,1,,,1.0,#KimberlyGuilfoyle offered a #lapdance at #TrumpIsALaughingStock campaign event: Politico - Business Insider. Omg.â€¦
7737,10602,13442,lapdance,KKublai5,1326707274379709952,2020-11-12 02:03:57,1,,,1.0,"To all trump donors.. Remember, if you contribute the most money, you get a lapdance from Kimberly G U can decideâ€¦"
7738,10603,13443,lapdance,Old_Man_Skipper,1326700562218319872,2020-11-12 01:37:17,0,,,1.0,"Can i get a lapdance from Kimberly, Don?"
7741,10606,13446,lapdance,mundanecoolin,1326696266173169920,2020-11-12 01:20:13,0,,,1.0,im off 2 yerks i needa lapdance !
7742,10607,13447,lapdance,MaryBethMegan1,1326691271386210048,2020-11-12 01:00:22,0,,,1.0,Good Lord. And my BatShitShow Crazy story-map is too full already! #BatShitShowCrazy But I'll squeeze Kimberlyâ€¦
7744,10609,13449,lapdance,mistakeswerema3,1326689639088880128,2020-11-12 00:53:53,0,,,1.0,"So, they are turning it into the Lapdance Brigade?"
7746,10613,13453,lapdance,CHB8367,1326685672963520000,2020-11-12 00:38:07,0,,,1.0,"How is Kimberly Guilfoyle not make the list , she would lapdance the loser"
7749,10617,13457,lapdance,makka66,1326667736030830080,2020-11-11 23:26:51,0,,,1.0,I'M JUST HERE FOR THE LAPDANCE FREDA!!!
7750,10618,13458,lapdance,FleshSpiritComm,1326665843799849984,2020-11-11 23:19:20,0,,,1.0,THE BEST. IS YET. TO CUM! #KimberlyGuilfoyle offered a #lapdance at #Trump campaign event: #Politico - Business Insâ€¦
7765,10633,13473,lapdance,makka66,1326613567190269952,2020-11-11 19:51:36,0,,,1.0,WHEN CAN I HAVE THAT LAPDANCE FREDA???? BY THE WAY YOU CAN WATCH!!!
7769,10637,13477,lapdance,_xojulieee,1326588160143310080,2020-11-11 18:10:38,2,,,1.0,I want a birthday lapdance
7771,10639,13479,lapdance,abysstopher,1326583351784989952,2020-11-11 17:51:32,0,,,1.0,"not sure if Alaska was in play, but whatever makes you tingle, Princess Lapdance"
7777,10646,13486,lapdance,JRW13,1326567412519419904,2020-11-11 16:48:12,0,,,1.0,Hey maybe you should do a lapdance to get people to help pay for Republicans election debt ..or are yâ€¦
7780,10650,13490,lapdance,EllistonScott,1326563995076100096,2020-11-11 16:34:37,1,,,1.0,Lapdance Lucy
7781,10651,13491,lapdance,porn_click_864,1326557024189070080,2020-11-11 16:06:55,0,,,1.0,Lapdance with Cindy . . . .â€¦
7783,10653,13493,lapdance,NeveahDavis_,1326549866181390080,2020-11-11 15:38:28,0,,,1.0,Neveah looks at Michael and licked her lips. â€œSo I can give guys a lapdance to feel theâ€¦
7728,10590,13430,lapdance,Gil70272926,1326743374976730112,2020-11-12 04:27:24,0,,,0.0,Yeah itâ€™s pretty natural for grandkids to play that way w theyâ€¦
7730,10595,13435,lapdance,RugbyGoddess,1326737070853740032,2020-11-12 04:02:21,0,,,0.0,Maybe the fine print should incluâ€¦
7731,10596,13436,lapdance,JUNOhowwedoit,1326719818263879936,2020-11-12 02:53:48,0,,,0.0,is one of them that lapdance.....?ðŸ‘‰ðŸ‘ˆ
7739,10604,13444,lapdance,GozersMinion,1326700383389979904,2020-11-12 01:36:34,0,,,0.0,"1. You Lost, people around you are humoring you because you are a weak crybaby. 2. Does Ronna Romnâ€¦"
7740,10605,13445,lapdance,warrior4horses,1326697471964179968,2020-11-12 01:25:00,0,,,0.0,Bhahahahaha. The buffoon and the lapdance lady. Thatâ€™s the GOP 2021. what an embarrassment.
7743,10608,13448,lapdance,am_twone,1326690680857570048,2020-11-12 00:58:01,0,,,0.0,This How The Streets Showing Love Now? NBA YoungBoy Gives His Homie A Borderline Lapdance! -â€¦
7745,10612,13452,lapdance,jzikah,1326687759885609984,2020-11-12 00:46:25,13,,,0.0,Good Lord. And my BatShitShow Crazy story-map is too full already! #BatShitShowCrazy But I'll squeâ€¦
7747,10615,13455,lapdance,Jsfranz,1326672328399439872,2020-11-11 23:45:06,0,,,0.0,Yeah that's cause everyone loves Hunter morâ€¦
7748,10616,13456,lapdance,MachineBot,1326669812202929920,2020-11-11 23:35:06,0,,,0.0,AN AERIAL UNIT HAS SUCCESSFULLY GAVE A LAPDANCE TO MEXICO.
7751,10619,13459,lapdance,RadioARRR,1326650814132329984,2020-11-11 22:19:36,0,,,0.0,#NowPlaying - N.E.R.D. - Lapdance #culture Join us 'LIVE' at
7752,10620,13460,lapdance,sebnap360,1326647049941639936,2020-11-11 22:04:39,1,,,0.0,yup explain how an elephant try to give you a lapdance on the car ðŸ˜‚
7753,10621,13461,lapdance,ANGLWT,1326643319540209920,2020-11-11 21:49:49,0,,,0.0,"LOUIS HAD A LAPDANCE FROM SOMEONE THAT ISN'T ME, HEART IS BROKEN"
7754,10622,13462,lapdance,ANGLWT,1326642588187830016,2020-11-11 21:46:55,0,,,0.0,louis got a lapdance
7755,10623,13463,lapdance,MicrofilmMusic,1326642468410909952,2020-11-11 21:46:26,0,,,0.0,"C'mon Senator John, you're gonna let this pipsqueak cokehead with the lapdance-for-money old-womanfâ€¦"
7756,10624,13464,lapdance,RussInCheshire,1326640863414459904,2020-11-11 21:40:04,5,,,0.0,"Oh that's nothing. They take crack, con a girl into giving her own dad a lapdance, lock peopâ€¦"
7757,10625,13465,lapdance,liljojo061,1326638278389459968,2020-11-11 21:29:47,0,,,0.0,Just saw a video of yb giving out a lapdanceðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ’”niggas are gay out here
7758,10626,13466,lapdance,Sack_a_potatoes,1326634090548890112,2020-11-11 21:13:09,0,,,0.0,"I wouldn't be surprised if eventually, there was something regarding Frack and Rale doing a little biâ€¦"
7759,10627,13467,lapdance,MiamiStripper,1326629537401230080,2020-11-11 20:55:03,14,,,0.0,Miami we have Rental Strippers 4 your party Our gorgeous strippers are located in Miami! * Always selectively hiriâ€¦
7760,10628,13468,lapdance,Ella_SASBDB,1326625502501669888,2020-11-11 20:39:01,1,,,0.0,There are so many setâ€™s to choose from I donâ€™t mind get me anything itâ€™s the thought that counts. I will be happy wâ€¦
7761,10629,13469,lapdance,ricardoarriba,1326623205621110016,2020-11-11 20:29:54,1,,,0.0,somebody asked for a lapdance?
7762,10630,13470,lapdance,OneDeepForLyfe,1326620276407360000,2020-11-11 20:18:15,0,,,0.0,SMH: NBA YoungBoy Gives His Homie A Borderline Lapdance! - via #WSHH #WORLDSTAR
7763,10631,13471,lapdance,Jaybird2216,1326619498611399936,2020-11-11 20:15:10,0,,,0.0,Lapdance_Daddy
7764,10632,13472,lapdance,Jakfrac387,1326615432808209920,2020-11-11 19:59:01,2,,,0.0,"I got a lapdance once, and the dancer intentionally had Sledgehammer in her 3 song queue....â€¦"
7766,10634,13474,lapdance,BadgerLyons,1326612637736719872,2020-11-11 19:47:54,2,,,0.0,Can't do right now. In a 'gentleman's club' having a lapdance so my hands are being restrained by me sitting on them.
7767,10635,13475,lapdance,marchmatron,1326595616240059904,2020-11-11 18:40:16,0,,,0.0,He doesn't seem to be up yet. He is keeping drug/lapdance hours. Papa set quite the example. Stâ€¦
7768,10636,13476,lapdance,skyriders1,1326594476534419968,2020-11-11 18:35:44,1,,,0.0,He doesn't seem to be up yet. He is keeping drug/lapdance hours. Papa set quite the exaâ€¦
7770,10638,13478,lapdance,AmpGeez,1326584678434929920,2020-11-11 17:56:48,1,,,0.0,Wtf fam? Giving the homie a lapdance is what's hot in the streets now? Who raised these niggas?
8872,11975,14815,lezbo,MrsBizzyBone,1324111328642909952,2020-11-04 22:08:36,0,,,1.0,I BET YOU A LEZBO TOO..LOL
8807,11910,14750,lezbo,_Taintd_lezbo,1326494923223300096,2020-11-11 12:00:09,0,,,0.0,You can make great progress in your personal projects today an... More for Virgo
9262,12697,15537,limpdick,fellbeasts,1326543369661680128,2020-11-11 15:12:39,2,,,1.0,looking good limpdick
9279,12715,15555,limpdick,grayparkajr,1326272519981159936,2020-11-10 21:16:24,0,,,1.0,lol sure thing limpdick.
9281,12717,15557,limpdick,grayparkajr,1326262503223950080,2020-11-10 20:36:36,0,,,1.0,"Whatever you say, limpdick."
9286,12723,15563,limpdick,ElridAlm,1326134117738700032,2020-11-10 12:06:26,0,,,1.0,Soft limpdick chastity cute tho.
9287,12724,15564,limpdick,Jethro21474947,1326089518382899968,2020-11-10 09:09:13,0,,,1.0,Oh the outrage from limpdick....
9253,12683,15523,limpdick,dtgreg,1326793762799030016,2020-11-12 07:47:38,0,,,0.0,While is one of the limpdick punks who won't stand up to an orange clown endangering national securiâ€¦
9254,12684,15524,limpdick,BhamWeekly,1326790866988649984,2020-11-12 07:36:07,1,,,0.0,While is one of the limpdick punks who won't stand up to an orange clown endangering nationaâ€¦
9255,12685,15525,limpdick,bibliaddict,1326762025163369984,2020-11-12 05:41:31,0,,,0.0,Iâ€™d pay good money to see a Marie Antoinette ending for the treasonous scumbaggian villainous putrid limpdick douche canoâ€¦
9256,12688,15528,limpdick,bubble_cult,1326737781930990080,2020-11-12 04:05:11,1,,,0.0,The faces people make when I tell them Iâ€™m a lesbian. Or when I tell a guy Iâ€™m a lesbian and his face falls. Like wâ€¦
9257,12692,15532,limpdick,DismantleNRA,1326729981800580096,2020-11-12 03:34:11,86,,,0.0,Iâ€™d pay good money to see a Marie Antoinette ending for the treasonous scumbaggian villainous putrid limpdick douchâ€¦
9258,12693,15533,limpdick,Warren_Honcho,1326682630285289984,2020-11-12 00:26:02,0,,,0.0,The strategy is to delay the EC and petition each of the Biden swing states to change their vote. The uberâ€¦
9428,12900,15740,mastabate,Keo_universe,1325527376411889920,2020-11-08 19:55:28,0,,,1.0,I understand dear but u can take them now I want to hardðŸ†ðŸ˜‚ and mastabate
9427,12899,15739,mastabate,MarkSmithtopgu1,1325933104469570048,2020-11-09 22:47:41,0,,,0.0,Because they still mastabate over ozil mate give pepe a good run off games and he will show why we paâ€¦
9431,12907,15747,masterbate,vitoworlddd,1326794475516140032,2020-11-12 07:50:28,2,,,1.0,gonna eat violently masterbate then sleep
9435,12911,15751,masterbate,Sansa40376509,1326787821227680000,2020-11-12 07:24:01,0,,,1.0,100 Rt and follow! I will masterbate on your screen!ðŸ˜
9443,12919,15759,masterbate,newstouse,1326765761541659904,2020-11-12 05:56:22,3,,,1.0,Let me know when you masterbate in front of co-workers and if you donâ€™t get canned for it. #JeffreyToobin literallyâ€¦
9453,12929,15769,masterbate,NachoBear10,1326743392504730112,2020-11-12 04:27:29,1,,,1.0,I can masterbate to that
9455,12931,15771,masterbate,sanriokero,1326737306657669888,2020-11-12 04:03:18,1,,,1.0,the only happiness you feel must be when you masterbate to t@ek00k in the middle of the night
9511,12993,15833,masterbate,mikey_wow,1326664757798000128,2020-11-11 23:15:01,0,,,1.0,I want to see you masterbate with that cross
9514,12996,15836,masterbate,ASAPBRITTANYY,1326660799444570112,2020-11-11 22:59:17,0,,,1.0,I JUST WANNA TALK AND CONVERSATE CUZ I USUALLY JUST STALK YOU AND MASTERBATE BUT I FINALLY HAVE THE COURAGE TO ASKâ€¦
9515,12997,15837,masterbate,Michael121523,1326660603348379904,2020-11-11 22:58:30,0,,,1.0,Probably shouldnâ€™t masterbate on a zoom call in the future.ðŸ¤·â€â™‚ï¸
9537,13020,15860,masterbate,supgamer76,1326623119771980032,2020-11-11 20:29:33,0,,,1.0,Probably masterbate too
9538,13021,15861,masterbate,GetOffMyLawnGu1,1326621717419219968,2020-11-11 20:23:59,0,,,1.0,"Its almost 2:30 and I just put on my underwear...although not sure why, just going to take it off in a bit to masterbate!"
9539,13022,15862,masterbate,sleepycloudgirl,1326619390192740096,2020-11-11 20:14:44,0,,,1.0,"""Oh! Well um....i guess you either have to masterbate or something else..."""
9545,13029,15869,masterbate,Shazayuh,1326608483572209920,2020-11-11 19:31:24,2,,,1.0,Why does my pussy make so much noise when I masterbate
9548,13032,15872,masterbate,CCCwritings,1326600481125360128,2020-11-11 18:59:36,4,,,1.0,"""Why don't you bring your violin over and play it while I masterbate?"""
9549,13033,15873,masterbate,Babygirlwab,1326595503644169984,2020-11-11 18:39:49,0,,,1.0,I'm tryna cum with someone who wants to masterbate together ?
9554,13038,15878,masterbate,ZaiiTheProphett,1326574665985380096,2020-11-11 17:17:01,0,,,1.0,"Masterbate infront of me, so I know itâ€™s real."
9667,13155,15995,masterbate,Llrodgers6,1326087550537169920,2020-11-10 09:01:24,1,,,1.0,May I masterbate to you?
9671,13159,15999,masterbate,BurritoBrittt,1326060701249540096,2020-11-10 07:14:42,0,,,1.0,I wanna masterbate but im so sleepyðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­
9683,13172,16012,masterbate,stellerspice,1326007652212559872,2020-11-10 03:43:54,5,,,1.0,"I'm horny, anyone wanna watch me masterbate till i squirt? All my content is 50% off today only! â™¡ Selling Nudesâ€¦"
9690,13180,16020,masterbate,thatchickinmath,1325967692533289984,2020-11-10 01:05:07,0,,,1.0,I got nobody to fucking masterbate with. Nigga gone talk about some â€œyou finish too quick babe~â€ CAUSE I KNOW HOW Tâ€¦
9701,13192,16032,masterbate,Smartdresser1,1325910396146939904,2020-11-09 21:17:27,0,,,1.0,Tired. Could you masterbate me ?
9702,13193,16033,masterbate,koicult,1325909726731719936,2020-11-09 21:14:47,1,,,1.0,HOW DO YOU MASTERBATE USUALLY
9863,13594,16434,masterbate,Real_Tobin,1325160228111869952,2020-11-07 19:36:33,2,,,1.0,"brody, I love watching you masterbate to Trump. can you sign my condoms??"
9864,13595,16435,masterbate,BGugelman,1325159124351520000,2020-11-07 19:32:10,0,,,1.0,I have to admit. I just totally found it possible to masterbate about your loss.
9430,12906,15746,masterbate,PyreauxB,1326795693357479936,2020-11-12 07:55:18,3,,,0.0,"I find this difficult to masterbate to, but not impossible."
9432,12908,15748,masterbate,P_T_SHIKONGO,1326792458563419904,2020-11-12 07:42:27,3,,,0.0,I masterbate while she on her way to me..only the real gents will know why. We double sin out hereâ€¦
9433,12909,15749,masterbate,Dianthrax,1326792171635290112,2020-11-12 07:41:18,0,,,0.0,"I know that I accidentally masterbate during work ALL the time- I mean, what woman doesn't?ðŸ¤·â€â™€ï¸"
9434,12910,15750,masterbate,TheSaintActual,1326788818356339968,2020-11-12 07:27:59,0,,,0.0,"Hello insomnia my hold friend. Cable, internet/wifi is down. At least have power for phone. So either mess aroundâ€¦"
9436,12912,15752,masterbate,1911Gita,1326786182001329920,2020-11-12 07:17:30,0,,,0.0,Trans(Cont.) P: bc in the 1st collection we haven't know each other yet M: 1st collection we just do it separately P: 2nâ€¦
9437,12913,15753,masterbate,LovesTheWords,1326779027592509952,2020-11-12 06:49:05,8,,,0.0,I was gonna jokingly tweet that my soundcloud rapper name is Lil Master Bate ...but a quick search showed me thatâ€¦
9438,12914,15754,masterbate,gellaevans,1326774149038170112,2020-11-12 06:29:42,0,,,0.0,You don't get to masterbate while working. You wfh and are in front ofâ€¦
9439,12915,15755,masterbate,_MasterBate_,1326773447402400000,2020-11-12 06:26:54,0,,,0.0,Chaeyoung's IG update ðŸ“¸ #MAMAVOTE #twice
9440,12916,15756,masterbate,Mada_4000,1326771760696580096,2020-11-12 06:20:12,0,,,0.0,Lol not as bad as having an autistic girl masterbate on one. I sometimes miss my server...
9441,12917,15757,masterbate,BostonFact,1326768046724270080,2020-11-12 06:05:27,0,,,0.0,Louie ck asked for permission to masterbate infrounâ€¦
9442,12918,15758,masterbate,SarahLCashman,1326766019411640064,2020-11-12 05:57:23,0,,,0.0,"So sorry to hear that. Word to the wise; when women masterbate, we go upstairs &amp; get comfortable, although we certaâ€¦"
9444,12920,15760,masterbate,20America20,1326765224830119936,2020-11-12 05:54:14,1,,,0.0,"Hope you don't mind. Boarding up widows to count votes. Is like, hiding in your wife's best friâ€¦"
