,Unnamed: 0,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text,Unnamed: 9,Unnamed: 10,Unnamed: 11
1160,1160,butt,SuckMeWitAStraw,1.33e+18,11-11-2020 08:25,0,,,0.0,&amp; please can y’all review my friends small black owned business stuff on your pages 😭 She’s…,,,
2450,2450,bitch ass,soda_planet,1.33e+18,11-11-2020 07:45,0,,,1.0,I’m a bitch ass cunt for some hunt in the hut,,,
411,411,Bad Fuck,0hnana__,1.33e+18,11-11-2020 06:54,0,,,0.0,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣just bad as fuck,,,
176,176,ass,ayyyymariii03,1.33e+18,11-11-2020 06:54,0,,,0.0,life has really been beating my ass,,,
2485,2485,bite me,LilHumptea,1.33e+18,11-11-2020 07:47,0,,,1.0,"If Kelly Oubre posterizes me, I would moan and bite my lips",,,
3090,3090,eat pussy,bigchiefenkay,1.33e+18,11-11-2020 08:38,0,,,1.0,• please don't lick as if you have not eaten for days. Eat with respect &amp; observe pussy😋 eating manners. (This will hel…,,,
3270,3270,prostitute,dreamillionz,1.33e+18,11-11-2020 01:25,0,,,1.0,Prostitute looked homless but had a new phone whos her pimp lol miss NY,,,
196,196,ass,gbe_cashcarti,1.33e+18,11-11-2020 06:56,0,,,0.0,You can’t even show me where you got that counterfeit ass bag😭😭 lmao,,,
3000,3000,eat pussy,vandeverlyleaz,1.33e+18,11-11-2020 10:29,0,,,1.0,Eat that pussy out and lick the plate clean,,,
2838,2838,coochie,Olusola_Ak,1.33e+18,11-11-2020 07:16,2,,,1.0,"More reason why these babes suppose open up, give us this coochie, if e make sense coupled with other attributes things fit sup.... But na lie afi agidi 🙄",,,
4234,10724,minge,pinknouveau,1.32670193109665e+18,2020-11-12 01:42:43,9,,,0.0,Minge filters will be the next big thing. You watch.,,,
3192,3192,eat pussy,almondsnjoy,1.33e+18,11-11-2020 07:26,2,,,1.0,I eat the pussy like vegemite,,,
747,747,big butt,diggemluv,1.33e+18,11-11-2020 06:53,0,,,0.0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…,,,
2083,2083,ass,AsapHova,1.33e+18,11-11-2020 06:55,0,,,1.0,Damn that ass so big and Beautiful🙌🏾🙌🏾🙌🏾,,,
163,163,ass,foxinggloves,1.33e+18,11-11-2020 06:55,0,,,0.0,pole kicked my ass today,,,
2559,2559,boobies,GH0STLYKOOK,1.33e+18,11-11-2020 07:53,0,,,1.0,BOOBIES SUPREMACY,,,
2072,2072,ass,doomercum,1.33e+18,11-11-2020 06:55,0,,,1.0,need warm wet pussy simulation(fat ass optional),,,
1808,1808,Aroused,Krys_King,1.33e+18,10-11-2020 19:51,3,,,1.0,WHOA!!! I’m aroused.,,,
1216,1216,cock block,sakesoulja2,1.33e+18,11-11-2020 06:27,0,,,0.0,If anyone ever tries to cock block me again I’m doing something worse than unfollowing them,,,
1944,1944,Aroused,mikelovebot,1.33e+18,10-11-2020 15:43,1,,,1.0,aroused? 🤨 /j,,,
993,993,boobies,gwsafi,1.33e+18,11-11-2020 07:23,1,,,0.0,yeah cus boobies,,,
3943,5284,hymen,SlimeMirai,1.32677503678357e+18,2020-11-12 06:33:13,0,,,1.0,Always talking about her hymen n shit,,,
4518,15708,pussy,sherm5843,1.32681312286318e+18,2020-11-12 09:04:34,0,,,1.0,FUCK WIT MY SET YOU GET WET LIKE A PUSSY YUH,,,
433,433,Bad Fuck,Sinazzo_,1.33e+18,11-11-2020 07:07,0,,,0.0,"Someone not chasing down jobs, romantic relationships or material possessions that infer social status doesn’t make them a “b…",,,
2255,2255,Bad Fuck,rockIeeeyebrows,1.33e+18,11-11-2020 06:52,0,,,1.0,y’all ever hope the person delivering ya food a bad bitch das tryna fuck for a tip like the pornos?,,,
575,575,Balls,cricketcomau,1.33e+18,11-11-2020 07:15,36,,,0.0,Three wickets in 11 balls from Mitch Swepson to spin Queensland to victory! #SheffieldShield,,,
509,509,Bad Fuck,cumlover283,1.33e+18,11-11-2020 06:43,3,,,0.0,i have all the other not 5 stars EXCEPT xingqiu who i wanna fuck as bad as i wanna fuck venti WHY LIVE,,,
4268,11080,molest,CocoBrownDawg,1.3267905526087e+18,2020-11-12 07:34:52,0,,,0.0,Re-tweeting a sexual predator who has tarnished the name of and The Ohio State Unâ€¦,,,
4451,17023,pecker,DDrewbert,1.32673446118315e+18,2020-11-12 03:51:59,3,,,1.0,decided to bring Barnieâ€™s pecker to the party,,,
2279,2279,Balls,angelldivision,1.33e+18,11-11-2020 07:21,1,,,1.0,in bed scratching my balls,,,
2814,2814,Cockhead,Squippit,1.33e+18,11-11-2020 09:04,0,,,1.0,"Omg, bro... your cockhead... is really nice",,,
1099,1099,Breast Job,Brittanyystreet,1.33e+18,10-11-2020 08:16,6,,,0.0,If I had a nose job a breast reduction and some lip injections it’d be game over. Not wrong either.,,,
3053,3053,eat pussy,Big23mike123456,1.33e+18,11-11-2020 09:23,0,,,1.0,I would eat that pussy and suck them tits all day long sexy,,,
63,63,Aroused,texthistory,1.33e+18,10-11-2020 20:03,0,,,0.0,"The #Peasants Strike Back. After the #revolt, the poll tax was abandoned. Nothing like it was imposed again until the time…",,,
2718,2718,Chode,tunacan_chode,1.33e+18,10-11-2020 05:12,0,,,1.0,Me: yeah so my cock is too fat and my attention span too short to put a condom on my ridiculously fat chode My boss: 😐Why are you in my office?,,,
1065,1065,boobs,bittermfs,1.33e+18,11-11-2020 08:07,0,,,0.0,i’d actually die to have small boobs,,,
2040,2040,Aroused,__THE_PLUG__,1.33e+18,10-11-2020 12:13,0,,,1.0,"Yeahh, I won’t insult you because I understand why you would think like this, but there’s even women out there that are aroused by what other women wear, they’re called lesbians so you can like to get checked too unless you think lesbians are sick too of course",,,
1155,1155,butt,DigitallyBored,1.33e+18,11-11-2020 08:25,0,,,0.0,I’m just hear to see all the salty butt hurt xbox lovers go crazy in the comments. Lemme get my popcorn real quick,,,
3267,3267,prostitute,chrisbarbaree,1.33e+18,11-11-2020 02:53,0,,,1.0,"Hey my mom was a stripper and a truck stop prostitute who put cigarettes out on me, do you wanna get coffee sometime?",,,
2164,2164,assclown,CactusJoker,1.33e+18,10-11-2020 15:43,0,,,1.0,It’s almost like the Yam Faced Assclown has no case.,,,
1466,1466,dyke,_nooj_,1.33e+18,11-11-2020 10:35,0,,,0.0,"but less nuanced. More like “Hah look at you, dyke”",,,
4236,10726,minge,goldeneefs,1.32669522489948e+18,2020-11-12 01:16:05,1,,,0.0,boris johnson got fuckin minge bro,,,
2411,2411,big butt,JarradSchreiber,1.33e+18,11-11-2020 07:30,0,,,1.0,"One of Young Un's first sentences was ""Big... butt... good!"" which I did not teach him but when I tell you I openly wept",,,
3624,3624,fucking,proxisart,1.33e+18,11-11-2020 15:48,0,,,0.0,"earphones in, fucking old hag out",,,
2600,2600,boobies,EvolvedAura,1.33e+18,11-11-2020 06:32,1,,,1.0,hehe boobies 😏,,,
3066,3066,eat pussy,bikbikkss,1.33e+18,11-11-2020 09:04,0,,,1.0,minecraft chewing noise plays whenever i eat pussy,,,
2927,2927,cunt rag,amaryllisalpha,1.32e+18,04-11-2020 01:47,14,,,1.0,&amp; with feedback these baked goods gradually evolve from off cuts to vulva shaped rag inserts and eventually into trumpet shaped products to be inserted vaginally &amp; wedge nicely in place. Sadly in 1666 a large bake of these ‘cunt trumpets’ unexpectedly ignited at a bakers shop in,,,
2643,2643,boobs,amyclement94,1.33e+18,11-11-2020 07:52,5,,,1.0,"Butter, Boobs n Pizza 😋",,,
3703,136,genitals,WillDollis,1.32672254764013e+18,2020-11-12 03:04:39,2,,,1.0,Exposing your genitals to others without consent in an alarming and/or obscene mannerâ€¦,,,
907,907,bitch ass,alyciaaareneee,1.33e+18,11-11-2020 06:45,1,,,0.0,somebody get this disrespectful ass bitch out of my notifications,,,
4161,9439,masterbate,_MasterBate_,1.3267734474024e+18,2020-11-12 06:26:54,0,,,0.0,Chaeyoung's IG update ðŸ“¸ #MAMAVOTE #twice,,,
3113,3113,eat pussy,TriguerosJoshua,1.33e+18,11-11-2020 08:16,0,,,1.0,Anyway who has some pussy I can eat,,,
428,428,Bad Fuck,TRIVMVIRI,1.33e+18,11-11-2020 07:10,0,,,0.0,i really finished that antony and cleopatra book and ciceros selected letters in less than a week in august and then said fuck all about it and went back to crassus because im bad and sorry kskakjsj,,,
4336,15029,muffdive,sausageycunt,1.32359716178387e+18,2020-11-03 12:05:29,0,,,1.0,I would muffdive that quiche right in the stinker,,,
4461,16972,pecker,ToeKnocks,1.3268003365023299e+18,2020-11-12 08:13:45,0,,,0.0,Kompromat that trump &amp; David Pecker have on them. Also don't want to anger the torch-wielding slack jawed iâ€¦,,,
3374,3374,skank bitch,Haydoggg1,1.32e+18,04-11-2020 15:34,0,,,1.0,"All I need is one more skank, pussy, suck my dick Scary movie, I let her use me, all in her mouth My dick in her body",,,
1533,1533,rape,Navits_Brother,1.33e+18,11-11-2020 06:32,2,,,0.0,The fact that toxic feminists do not see how detrimental false rape accusers have on credibility of real rape victims,,,
2598,2598,boobies,hs_tpwk1,1.33e+18,11-11-2020 06:38,1,,,1.0,yup boobies,,,
580,580,Balls,lesterknopf,1.33e+18,11-11-2020 07:15,1,,,0.0,ah yes the balls,,,
4452,17025,pecker,BAKKOOONN,1.32673394925137e+18,2020-11-12 03:49:57,33,,,1.0,duhhhh im jacking off my pecker!!!,,,
460,460,Bad Fuck,aayush_d1,1.33e+18,11-11-2020 06:58,0,,,0.0,aye i don’t wanna speak bad on a dead man’s name but fuck donald sterling for squashing the chris paul trade.,,,
1312,1312,cunt,Assanah_,1.33e+18,11-11-2020 08:09,0,,,0.0,"Yo man... No one forced you to be on that beautiful song. If you realized you performed below par, that's totally on you to take responsibility of. Stop acting as if Davido pointed a guy at your to be featured. ... Cunt!!!🤧🤧",,,
434,434,Bad Fuck,hazzaloverboy,1.33e+18,11-11-2020 07:07,0,,,0.0,"as a mexican, im so sick and tired of people using the slur ‘beaner’ simply because its funny or because ‘its not as bad as…",,,
2487,2487,bite me,JayTheePimp,1.33e+18,11-11-2020 07:43,1,,,1.0,Not u wanna bite me......🙁,,,
2209,2209,Bad Fuck,DlSPOSABLES,1.33e+18,11-11-2020 06:55,0,,,1.0,never wanted to fuck draculora so bad,,,
1016,1016,boobies,ReBoRN_616,1.33e+18,11-11-2020 06:06,1,,,0.0,"These, these are boobies.",,,
273,273,ass,DipBunny0613,1.33e+18,11-11-2020 06:55,0,,,0.0,"Chanyeol didn't work his ass off as a singer, rapper, producer, songwriter, model, actor, and all the other titles he…",,,
499,499,Bad Fuck,kaoirthebrat,1.33e+18,11-11-2020 06:45,0,,,0.0,fuck being good I’m a bad bitch😂😂,,,
867,867,bitch,zozo_97_,1.33e+18,11-11-2020 07:26,0,,,0.0,Bitch Im the devil 😭😂,,,
471,471,Bad Fuck,ianllIll,1.33e+18,11-11-2020 06:55,0,,,0.0,"Lul im getting bad scores on my P.e 1. Have you thought about making your own choreography No, (lengthy explanation) Oh this is wrong you're suppose to answer yes cause our lesson is about dance what the fuck!? Huh!?",,,
3601,3601,whore,KRATOSTHEBEAST2,1.33e+18,12-11-2020 18:27,0,,,1.0,Feed this hungry cock whore that delicious beautiful piece of meat eh❤️❤️❤️❤️ Send her my way eh,,,
2959,2959,Dick for brains,JohnAtMacMobile,1.32e+18,06-11-2020 06:47,0,,,1.0,"nothing more grotesque than this little handed, caked orange, half wit, shit for brains, putin dick sucking disgrace of a monkey being.",,,
3101,3101,eat pussy,_50shadesofLady,1.33e+18,11-11-2020 08:28,0,,,1.0,You ever just look at a Woman &amp; be like “Girl I just wanna eat your pussy” 🥺🤤,,,
3811,892,gooch,trxpland,1.32662812274216e+18,2020-11-11 20:49:26,24,,,1.0,when i get mine the first thing iâ€™ll do is take off the pants and sniff its gooch slowly. then i will begin to lickâ€¦,,,
3393,3393,skank fuck,sportshate1,1.32e+18,05-11-2020 15:39,0,,,1.0,"fuck you, see you in hell skank",,,
3139,3139,eat pussy,NickZambrano20,1.33e+18,11-11-2020 07:58,0,,,1.0,I eat pussy so sloppy you gotta wipe ya ass afterwards !!!!!!,,,
2482,2482,bite me,onibekee,1.33e+18,11-11-2020 07:53,0,,,1.0,You want to bite me?,,,
1058,1058,Boobjob,IfLucyCouldFly,1.33e+18,10-11-2020 14:08,1,,,0.0,"I think something will happen. Maybe not in two weeks span, but shorter. I'm just thinking.. We didn't get some bad articles from B and boobjob. And maybe I'm clowning again tho",,,
2094,2094,ass,ZaddyThick,1.33e+18,11-11-2020 06:54,0,,,1.0,Who trying eat my ass to help me fall asleep,,,
934,934,bitchtits,bitchtits_265,1.33e+18,08-11-2020 11:21,0,,,0.0,Well she was right,,,
1365,1365,Cuntass,cuntass_chica,1.33e+18,11-11-2020 00:45,0,,,0.0,Give me some sweat pants sneakers and a T-shirt and I’m fine🥰,,,
2510,2510,bite me,PhmHiuNgn5,1.33e+18,11-11-2020 04:27,0,,,1.0,it's the piercing gaze and the lip bite for me,,,
3785,94,genitals,softfuzzyman,1.32673703173786e+18,2020-11-12 04:02:12,0,,,0.0,2 months ago I found a bug I'd wanted to meet for a long time.. a scorpionfly!! Points of interest: 1ï¸âƒ£ the 'stinger' tâ€¦,,,
2236,2236,Bad Fuck,LostAngelesXXX,1.33e+18,11-11-2020 05:28,0,,,1.0,Ok so umm....@lights I feel like you'd REALLY fuck with my new double single 🥺💕 it's SUPER neo80s synthpop bad bitch shit which i KNOW you of all people will appreciate. ily 😊,,,
3572,3572,whore,yrstalkerjf,1.33e+18,12-11-2020 19:27,0,,,1.0,i want a pretty whore to sit there and let me make their legs shake,,,
308,308,ass cowboy,pixielix__,1.33e+18,10-11-2020 04:16,1,,,0.0,the one where channie looks like he has an ass and cowboy jun,,,
2967,2967,Dick for brains,marleneesalas,1.32e+18,04-11-2020 15:34,0,,,1.0,But everyone be sucking his dick and balls because he did the bare minimum LMAO y’all really got worms for brains,,,
2518,2518,blowjob,becomedecease,1.33e+18,11-11-2020 08:03,1,,,1.0,ELITE BLOWJOB???? what in the helll lmfaoooo,,,
1628,1628,whore,bribrilolbye,1.33e+18,12-11-2020 19:10,0,,,0.0,I am a whore for pasta,,,
871,871,bitch,IceyPanda54,1.33e+18,11-11-2020 07:26,0,,,0.0,Behind every bad bitch....is a car seat,,,
2506,2506,bite me,garembalok,1.33e+18,11-11-2020 06:33,0,,,1.0,"E-excuse me sir, do you mind If I bite you a little? 😳",,,
1488,1488,eat me,macoypalazuelo,1.33e+18,11-11-2020 10:49,0,,,0.0,"""Nothing brings me joy anymore, not even food. Now, I only eat for sustenance""",,,
3016,3016,eat pussy,dumbdunn,1.33e+18,11-11-2020 10:06,0,,,1.0,eat pussy💕,,,
1989,1989,Aroused,SquishiSungie,1.33e+18,10-11-2020 14:08,2,,,1.0,"""WAP by Cardi B featuring Megan Thee Stallion is a song about people who are aroused and have lubricated vaginas."" I found this on an article and I wanna make it my new twitter bio",,,
345,345,assbandit,Muhammad_4525,1.32e+18,04-11-2020 21:31,1,,,0.0,"Or ""the curious incident of the dog in the night time"" by Mark haddon.",,,
807,807,bitch,jus_tamon,1.33e+18,11-11-2020 07:27,0,,,0.0,"I love jokingly saying “wrong bitch” just to see how people react, y’all memory is ass",,,
3448,3448,slut,bratbabe666,1.35e+18,09-01-2021 09:03,0,,,1.0,If any slut wants to serve me and make sure to get on your knees already w your wallet out x findom domme femdom,,,
4383,15051,nipple,onaneyesolomon8,1.32680588208107e+18,2020-11-12 08:35:47,0,,,0.0,How you go just dey dey reason my nipple? I donâ€™t get it ðŸ¤¦ðŸ¾â€â™‚ï¸,,,
3566,3566,tittie,ramen_shrimp,1.33e+18,11-11-2020 03:15,0,,,1.0,Biden won but wheres all the Tittie pics y'all owe us?,,,
4090,7730,lapdance,RugbyGoddess,1.32673707085374e+18,2020-11-12 04:02:21,0,,,0.0,Maybe the fine print should incluâ€¦,,,
1513,1513,prostitute,Thotwench,1.33e+18,11-11-2020 03:14,30,,,0.0,Something about old white men approaching me always makes me feel like a prostitute.It happens way too often and I don't like it.,,,
4028,7279,kinky,dullember58,1.32679036170082e+18,2020-11-12 07:34:07,0,,,1.0,Morning my kinky little angel ðŸ’‹ðŸ’‹,,,
152,152,ass,KersheanaTaylor,1.33e+18,11-11-2020 06:56,0,,,0.0,He took off on his ass,,,
534,534,Balls,DICKTITTIESFUCK,1.33e+18,11-11-2020 07:25,1,,,0.0,No balls,,,
2335,2335,Balls,PharoZar,1.33e+18,11-11-2020 06:57,0,,,1.0,Bounced on your ball fell on your balls,,,
3419,3419,slut,Nolafreakslut,1.35e+18,09-01-2021 09:29,0,,,1.0,Wya slut me out,,,
4431,16655,orgasim,BChavis21,1.32660158185336e+18,2020-11-11 19:03:58,0,,,0.0,Biggest difference is that there's an orgasim involved,,,
3751,44,genitals,JackieLane2020,1.32675566359536e+18,2020-11-12 05:16:14,0,,,0.0,"Why is this person so fixated? You tell me. They have misgendered me on purpose, so that isnâ€™t the reason, they donâ€¦",,,
2229,2229,Bad Fuck,_Learn_Life,1.33e+18,11-11-2020 05:55,0,,,1.0,Fuck his bitch he in a bad mood 😬🎯,,,
2125,2125,ass,GxdR6s,1.33e+18,11-11-2020 06:56,0,,,1.0,only for a 5'7 brown hair brown eye gamer girl that you can't tell is a gamer girl that has a iffy set of tits with a nice ass and a good sense of style with an amazing personality that also loves to roast the shit outta me that can handle this 8.56 inch horse cock 😃👍,,,
2074,2074,ass,Rhodocrosite2,1.33e+18,11-11-2020 06:55,0,,,1.0,her ass; a canvas,,,
2672,2672,butt,juuleesa,1.33e+18,11-11-2020 08:18,0,,,1.0,Need some hot chocolate and butt rubs in the cold ass weather ):,,,
2351,2351,Balls,hobisupremacy,1.33e+18,11-11-2020 07:22,1,,,1.0,it's about the WHOLE BODY and you only though of the balls. this is sexist 😾,,,
1424,1424,Dick for brains,awlpaws,1.33e+18,09-11-2020 09:42,0,,,0.0,"He said, "" childish wishlist"" in his first response.... couldn't watch after that . What a total dick for brains .",,,
3148,3148,eat pussy,justhussle,1.33e+18,11-11-2020 07:53,10,,,1.0,TL sleep? I eat pussy like it’s my last meal.,,,
3684,75,genitals,raisedbyhyenas,1.32674406594634e+18,2020-11-12 04:30:09,2,,,1.0,a completely and totally normal obsession with genitals over here!,,,
56,56,Aroused,defcon_status,1.33e+18,10-11-2020 20:27,0,,,0.0,DEFCON 5 [AROUSED] Nominal Cloud activity: Laundry Service deploying HTTPS to servers by NET 45 days.,,,
3573,3573,whore,BLUEYESPUTA,1.33e+18,12-11-2020 19:27,0,,,1.0,EVERYONE THINKS U R A WHORE BECAUSE IAM.,,,
1676,1676,Aroused,Dankwing1,1.33e+18,10-11-2020 21:15,0,,,1.0,I'm disgusted and aroused,,,
1462,1462,Dick Licker,LM98136941,1.33e+18,10-11-2020 15:39,1,,,0.0,SOUP DICKEATING FUCKING DICK LICKER 🌝.,,,
3013,3013,eat pussy,paraisodoll,1.33e+18,11-11-2020 10:10,2,,,1.0,let me eat your pussy — oh yeah? and then what,,,
949,949,bitchtits,Clanking_time,1.32e+18,05-11-2020 13:44,0,,,0.0,"You won't call shit, bitchtits.",,,
3330,3330,schlong,_boyscrytoo,1.33e+18,10-11-2020 19:09,0,,,1.0,only if he brings his jumbo schlong along aswell will i compromise on this decision.,,,
2526,2526,boobies,StxrRealm,1.33e+18,11-11-2020 07:58,0,,,1.0,who the hell using pornhub on their 3DS what bro you want the boobies to pop out at you?,,,
2918,2918,cunt,porn_click_854,1.33e+18,11-11-2020 08:12,0,,,1.0,Hairy indian cunt vi . . . . . . . . 99438,,,
2240,2240,Bad Fuck,rapedpup,1.33e+18,11-11-2020 05:09,1,,,1.0,i wanna suck dick so bad rn fuck,,,
884,884,bitch,Asvq_Txm,1.33e+18,11-11-2020 07:26,0,,,0.0,A bitch did this to me today😂 Hoe I’m trynna find somewhere eat dont nobody want yo stank ass,,,
3450,3450,slut,obeykc_,1.35e+18,09-01-2021 09:02,0,,,1.0,I don’t want that quiet sex I want that slut talk,,,
2374,2374,big butt,FGQBot,1.33e+18,11-11-2020 04:13,1,,,1.0,"One word of caution, your butt is getting big!",,,
1849,1849,Aroused,Pharaohiic,1.33e+18,10-11-2020 18:42,0,,,1.0,They got me aroused,,,
3965,5293,hymen,OMG_Half_Clutch,1.3267468299172e+18,2020-11-12 04:41:08,0,,,0.0,Sleeping on botoss dey break hymen? ðŸ˜œ,,,
2597,2597,boobies,cleolune,1.33e+18,11-11-2020 06:42,0,,,1.0,STUPID FIBROUS BOOBIES,,,
2972,2972,Dick Licker,J_Drilly,1.32e+18,04-11-2020 21:39,0,,,1.0,blew me fucking dick licker.,,,
3799,114,genitals,ca12w,1.3267274665141699e+18,2020-11-12 03:24:12,1,,,0.0,Crab Catching Epi Musicâ€‹.The word Ipi has two meanings. It's two-pronged. The first meaning is the female genitals.,,,
3553,3553,suck,porn_click_870,1.33e+18,11-11-2020 13:00,0,,,1.0,suck me . . . .,,,
3147,3147,eat pussy,_lyne19,1.33e+18,11-11-2020 07:53,1,,,1.0,more like eat the pussy but Heyy😂🤷🏽‍♀️,,,
4179,9460,masterbate,taekmountain,1.32672525252988e+18,2020-11-12 03:15:24,1,,,0.0,"Maybe you should masterbate in front of your co-workers, Ryan. Fuck around and find out what happens?",,,
267,267,ass,rebxrth__,1.33e+18,11-11-2020 06:55,0,,,0.0,my anxiety kicking my ass rn,,,
355,355,assbandit,_AssBandit_,1.32e+18,04-11-2020 02:04,5,,,0.0,really wanna have some super thicc chocy fudge cake or like strawberry shortcake damn,,,
1293,1293,cunt,saltire123,1.33e+18,11-11-2020 08:56,0,,,0.0,Keep taking them pills you dozy old cunt,,,
3802,583,goldenshower,davery725,1.32674355212302e+18,2020-11-12 04:28:07,0,,,0.0,#GoldenShower of course.,,,
2387,2387,big butt,thejordanriley,1.33e+18,11-11-2020 01:33,0,,,1.0,hut-hut one . hut-hut two. big titties big butt too,,,
3022,3022,eat pussy,splashzed47,1.33e+18,11-11-2020 09:57,0,,,1.0,Eat her pussy and use that wet shit to roll the wood . Niggas ain’t built like me I swear too god,,,
465,465,Bad Fuck,GenshinOOC,1.33e+18,11-11-2020 06:56,45,,,0.0,The only bad part about Childe questline was PAIMON. NOT. SHUTTING. THE. FUCK. UP.,,,
2525,2525,boobies,Yourfavbean,1.33e+18,11-11-2020 08:02,0,,,1.0,Nia long got them boobies s/o boyz n the hood first time I seen boobies 😂,,,
3632,3632,fuckable,Ivan87135642,1.33e+18,11-11-2020 14:41,0,,,1.0,Very fuckable,,,
1,1,Aroused,StewartEros,1.33e+18,11-11-2020 06:40,0,,,0.0,"If you mean to lean forward, sensually kiss you on the lips, gently caress your chest, be a bit cheeky and slip a hand or two under your pretty top, and get into a right aroused state, then YES, YES, YES!❤❤❤",,,
2930,2930,Cuntass,cuntass_chica,1.33e+18,10-11-2020 20:01,2,,,1.0,*suck,,,
1566,1566,slut,icesesha,1.35e+18,09-01-2021 09:42,0,,,0.0,I hate people who slut-shame why is being a virgin your only personality trait?,,,
4293,11615,molestation,marcosmarcossi7,1.32677787428894e+18,2020-11-12 06:44:30,0,,,1.0,Biden pedofel Molestation in girls boys Molestation in girls and boys Umilhecion America and Mundi,,,
3817,593,gooch,Michael42515493,1.32677076029636e+18,2020-11-12 06:16:14,1,,,0.0,"Yep, how's you this morning?",,,
407,407,Bad Fuck,renaaarenee,1.33e+18,11-11-2020 07:00,0,,,0.0,good or bad I just lay down my bed fuck it,,,
1434,1434,Dick for brains,OddWrld73,1.32e+18,06-11-2020 17:49,0,,,0.0,dick for brains,,,
251,251,ass,drebutlerrr,1.33e+18,11-11-2020 06:55,0,,,0.0,My sleep schedule ass 👎🏾😓,,,
4009,7254,jizzum,Rooster21156239,1.32553618425741e+18,2020-11-08 20:30:28,0,,,1.0,Cum?? Are we talking up jizzum???,,,
4178,9459,masterbate,brosef5860,1.32672585255454e+18,2020-11-12 03:17:47,0,,,0.0,Lol!! You canâ€™t fucking masterbate at work! PERIOD,,,
3133,3133,eat pussy,PanamaDuce,1.33e+18,11-11-2020 08:00,0,,,1.0,I could just.....eat the pussy to moistness. But I mean....i was gon do that anyway.,,,
919,919,bitch ass,CallieWolynice,1.33e+18,11-11-2020 07:44,0,,,0.0,"this is my way of calling out for help, because u ruined me. you fucking cunt ass nasty whore bitch. fuck you. you better see this. imma start tagging you",,,
354,354,assbandit,_AssBandit_,1.32e+18,04-11-2020 02:07,0,,,0.0,"mfs be like ""im okay"" then its ""joji - like you do ( slowed + reverb) """,,,
214,214,ass,mo0nrunes,1.33e+18,11-11-2020 06:56,0,,,0.0,"yeah, I blocked that weird ass obsessive Scorpio dude. We haven’t talked in months, and he sent me snaps everyday. Fuc…",,,
1739,1739,Aroused,Maria_Sauren,1.33e+18,10-11-2020 22:08,3,,,1.0,I'm sure you get aroused just thinking of it - still not gonna happen though,,,
960,960,bite me,lunharu,1.33e+18,11-11-2020 07:58,0,,,0.0,it's the piercing gaze and the lip bite for me,,,
4389,15058,nipple,NiallJames8787,1.32680295843725e+18,2020-11-12 08:24:10,2,,,0.0,Decided to shave the whole 3 hairs on my chest this morning and now my nipple is bleeding. Great ðŸ‘ðŸ»,,,
2995,2995,eat pussy,locatinglauren,1.33e+18,11-11-2020 10:35,0,,,1.0,im gonna eat this pussy for lunch and dinner,,,
359,359,assbandit,_AssBandit_,1.32e+18,03-11-2020 11:38,0,,,0.0,🥺🥺🥺 yani I'm forgettable,,,
4479,17085,peni5,marktopp47,1.3236531814156e+18,2020-11-03 15:48:05,1,,,1.0,What a PENI5,,,
2424,2424,bitch,LittleGedge_,1.33e+18,11-11-2020 07:27,0,,,1.0,Dirty bitch😂🥱❤️,,,
2614,2614,boobies,sushiluvsyou,1.33e+18,11-11-2020 06:08,1,,,1.0,// nsfw ( ? ) SAMATOKI BOOBIES BIG BAHONKA DONKS MOMMY MILKERS OH MT GODDDNWUWHDHSH WOOOAHGGGA IM GONNA WHHHHRHHRHH TIDDIES IN MY MOUTH NOWWWW,,,
3263,3263,prostitute,gold_bricks007,1.33e+18,11-11-2020 03:51,0,,,1.0,I want a wife that fucks me like a prostitute,,,
482,482,Bad Fuck,tonyxrhodes,1.33e+18,11-11-2020 06:49,0,,,0.0,"I swear nothing annoys me more about Kacchan than how much of a FAKE delinquent he is. Awww man he's such a ""bad boy"" fuck you.",,,
1616,1616,wanking,N13lCl,1.33e+18,12-11-2020 09:27,2,,,0.0,It was called private focussing time. Not wanking back then. 😂🍆💦💦💦,,,
693,693,bastard,ningbojoe,1.33e+18,11-11-2020 07:24,0,,,0.0,HANSON!! Utter bastard!! Wake up QLD FFS!!!! BREAKING: Pauline Hanson has just done a deal with the LNP to allow employe…,,,
3986,5741,incest,Pauli_p_moose,1.32678628020264e+18,2020-11-12 07:17:54,2,,,0.0,why do Europeans INSIST on making incest films? Just to spite me????,,,
2179,2179,asslick,dreddytush,1.33e+18,07-11-2020 18:31,0,,,1.0,U waste ur brilliance on an unrepentant product of nepotism and favouritism! He'd asslick to any leve…,,,
394,394,assfucker,sweary_bot,1.32e+18,06-11-2020 15:11,0,,,0.0,I think we all know assfucker is a offensive insult? Pardon me!,,,
4192,10043,masturbate,EuphoricSpiteAB,1.32676920305197e+18,2020-11-12 06:10:02,0,,,1.0,â™¥ï¸ &amp; ðŸ” + pic of your muse. SSSS= Youâ€™re my wife now. SSS= â€œHappily have secondsâ€ SS= Private â€˜treatmentâ€™ S= Free vip paâ€¦,,,
3437,3437,slut,fashionbride,1.35e+18,09-01-2021 09:10,0,,,1.0,Sissy slut Sam is now following me on Twitter! Thank you Sissy slut !,,,
