,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text,Unnamed: 9,Unnamed: 10,Unnamed: 11
604,Balls,johnnybarefoot,1.33e+18,11-11-2020 07:06,0,,,0,COP OUT. n I thought You had balls?,,,
1496,erection,Sommmie__,1.33e+18,11-11-2020 10:44,1,,,0,It's crazy that men would not think of anything sexual and still have an erection. Like why tho? Aesthetics? 😂😂😂,,,
3525,sluts,xXLEV1ATHANXx,1.33e+18,11-11-2020 02:16,1,,,1,AAAAA SHUT UP SLUT I DONT LIKE YOU NOT BC UR A SLUT I LOVE SLUTS I DONT LIKE YOU BC AAAAaaAAAAA YOUR FACE IS FUNNNYYYY,,,
674,bastard,parkfairynim,1.33e+18,11-11-2020 07:26,0,,,0,Heartbreak na Bastard! I can still remember the time my Girlfriend broke up with me via text message while I was on my way to…,,,
479,Bad Fuck,judg_mental,1.33e+18,11-11-2020 06:50,0,,,0,I'm back and that chief Simp Jaduong did get an L haha. He can fuck off !!! Buying flowers and parading a wet crack merchant,,,
129,Aroused,MaxPow3r11,1.33e+18,10-11-2020 12:12,0,,,0,"First, similar to the Toxo-infested rats, there clearly is a dopamine component to Trump’s cult following where the rewar…",,,
1582,sluts,QueenKika,1.33e+18,11-11-2020 05:50,4,,,0,Let me spell it out: DO NOT CALL WOMEN SLUTS.,,,
3267,prostitute,chrisbarbaree,1.33e+18,11-11-2020 02:53,0,,,1,"Hey my mom was a stripper and a truck stop prostitute who put cigarettes out on me, do you wanna get coffee sometime?",,,
73,Aroused,sqiouyilu,1.33e+18,10-11-2020 19:01,1,,,0,"if ""rice"" is the plural of ""rouse,"" then when one is aroused from sleep, they have aricen",,,
3401,skanky,briscoeny,1.33e+18,11-11-2020 00:52,0,,,1,IvankaTrump I think we should get a petition going to have Donald and his skanky family banned from twitter.,,,
1885,Aroused,manthapaige13,1.33e+18,10-11-2020 17:49,0,,,1,I’m equal parts emotional and extremely aroused.,,,
1100,Breast Job,DitisJeroen,1.33e+18,10-11-2020 07:31,1,,,0,"You did a great job! My mother and my sister (at age 26) had breast cancer and are cured. So I want to thank you for supporting! That guy clearly has no personal experience with any kind of cancer, saying such things.",,,
1829,Aroused,RebeliousPsych,1.33e+18,10-11-2020 19:09,1,,,1,""" . . . !? "" Such accent, Such attitude. This feline was not prepared for the comment nor the gestures. Knowing his place when the canine is around, it’s best to lay low and give in. Flustered and aroused, yet nervous.",,,
2728,Clit,Buttercup42313,1.33e+18,11-11-2020 08:49,0,,,1,"I'm so wet sir"" you crawl on top of me and suck my neck to my tits down to my clit. when you reach my wet slit you start to unzip your pants. almost immediately your tongue is replaced with your cock. 2/3",,,
1712,Aroused,whosaidyes,1.33e+18,10-11-2020 23:03,0,,,1,"And for the ladies, you were blessed with the ability to go about aroused unnoticed so take it, take it all you can.",,,
600,Balls,ggukstethic,1.33e+18,11-11-2020 07:08,3,,,0,bc it didn't have the balls to do so ??????????????????,,,
2315,Balls,killercaptor,1.33e+18,11-11-2020 07:10,17,,,1,"Horny as fuck and all I can think about is forcing you to drain my balls. Putting a gun to your head and counting down, telling you to guess what happens if I get to 0 and you still haven’t made me cum.",,,
2046,Aroused,djllic,1.33e+18,10-11-2020 12:01,0,,,1,LOL. “Set of grapefruits”. Are you in middle school?? (Also: we all know you secretly het aroused thinking about another man’s “grapefruits”...),,,
1043,boobies,femboyfukase,1.33e+18,11-11-2020 06:36,1,,,0,if i have any tweets about boobies or vagina it was not me lol me n james were both hacked by the same person😂,,,
2865,cumming,Kevinfdx,1.33e+18,11-11-2020 09:09,0,,,1,Sexy....i am cumming now,,,
1927,Aroused,SlowImpulse2020,1.33e+18,10-11-2020 16:10,0,,,1,"FOREPLAY Any kind of kissing, massage or touching that happens before intercourse. It can help to get people aroused and can make sex more enjoyable.",,,
1874,Aroused,bullishactivity,1.33e+18,10-11-2020 18:09,1,,,1,I’m aroused,,,
1006,boobies,Boobies_life,1.33e+18,11-11-2020 06:59,1,,,0,Not as dead as my sleep schedule,,,
2851,cum,serrybot,1.33e+18,11-11-2020 09:26,0,,,1,i want shizuo to bang me until i cum out of my tear ducts,,,
2029,Aroused,slimrichy_20675,1.33e+18,10-11-2020 12:37,0,,,1,Lol then is the same thing as saying lookingat you husband naked and u not aroused you need a medical atenttion cos its natural for the brain to process what the eye sees nose smells and in some cases not everyone can control theirself,,,
385,assclown,1RoboBen,1.33e+18,11-11-2020 02:01,0,,,0,assclown extraordinaire,,,
316,ass cowboy,FinnDen,1.33e+18,10-11-2020 02:09,0,,,0,"The Sheriff of Nothingham needs to stop Tweeting and get the hell outta Dodge before the Feds nab his Russian-loving, faux-cowboy ass.",,,
761,big butt,Jazzylady4u,1.33e+18,11-11-2020 06:18,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…,,,
3251,prostitute,Malcolmsquotes,1.33e+18,11-11-2020 05:20,0,,,1,"Listen, if you're not a prostitute or a pizza guy, fuck off!",,,
134,ass,BoenaSvoabo,1.33e+18,11-11-2020 06:56,0,,,0,"Actually, it’s an embarrassment you’re standing in front of that dumb ass sign with that Maduro-like stupid grin on your…",,,
2265,Balls,TheRealPetitee,1.33e+18,11-11-2020 07:25,1,,,1,Let me rub them balls respectfully,,,
1929,Aroused,houseofSWARM,1.33e+18,10-11-2020 16:09,8,,,1,AROUSED,,,
3100,eat pussy,preshdeyforyou,1.33e+18,11-11-2020 08:30,38,,,1,"• please don't lick as if you have not eaten for days. Eat with respect &amp; observe pussy😋 eating manners. (This will help prolong your bursting time and buy you some more time) • The moment she starts grabbing your head or start talking gibberish, you can now start harvesting.",,,
1898,Aroused,SSophiasage,1.33e+18,10-11-2020 17:29,0,,,1,*is aroused by death*,,,
2655,Breast Man,Teresamckenzy1,1.33e+18,10-11-2020 20:52,0,,,1,"When you see a sad man, just give him breast to suck. Even if he's a stranger. Let him suck breast and be happy.",,,
2599,boobies,secondhandreams,1.33e+18,11-11-2020 06:37,2,,,1,ok i’m so sorry i saw my uncles gfs boobies when i was nine years old and enjoyed it what do you want me to do,,,
2998,eat pussy,DonaldP22760034,1.33e+18,11-11-2020 10:31,0,,,1,Yes I luv it jus like dat now let me eat that pussy from dat back,,,
3546,suck,TomJack38707857,1.33e+18,11-11-2020 13:02,0,,,1,I wood suck them sexy nylon feet,,,
2277,Balls,a_chantico,1.33e+18,11-11-2020 07:22,0,,,1,Someone lick my balls NOW!!!!!,,,
2760,Clit,Evan07556570,1.33e+18,11-11-2020 05:40,2,,,1,But they wanna jump on our ass when we miss the clit 😒,,,
3396,skank whore,alan41653845,1.33e+18,07-11-2020 21:12,0,,,1,Sick of this cheating corrupt bastard and his skank whore,,,
1599,suck,RevJamesAClark2,1.33e+18,11-11-2020 13:00,0,,,0,so you just have to put yourself as the center of attention... why so you feel you have to suck the air out of everything?,,,
2051,ass,timemygs,1.33e+18,11-11-2020 06:56,0,,,1,the update file is actually huge in order to fit childe's thick ass,,,
1355,Cuntass,cuntass_chica,1.33e+18,11-11-2020 06:19,1,,,0,Life’s short and deaths is inevitable,,,
3492,sluts,softdazailovesu,1.33e+18,11-11-2020 08:13,0,,,1,bsd but all the men are dressed like sluts,,,
2329,Balls,Ayoo_Damoo,1.33e+18,11-11-2020 07:02,0,,,1,When she lick the balls without you asking:,,,
3471,slut,__BossUp,1.35e+18,09-01-2021 08:46,0,,,1,After I SLUT you out I smack u on ur ass 🍑 and kiss you 😘 in ur mouth 👄,,,
3092,eat pussy,onigiriiosamu,1.33e+18,11-11-2020 08:37,0,,,1,*eats onigiri like i eat pussy*,,,
304,ass cowboy,kevinrsours,1.33e+18,11-11-2020 00:03,29,,,0,"From what Ken has said, Postal inspectors do not want to mess around, they don't want to cowboy it up, they don't want fame or glory, they just want to nail your ass to the wall and go home for dinner.",,,
251,ass,drebutlerrr,1.33e+18,11-11-2020 06:55,0,,,0,My sleep schedule ass 👎🏾😓,,,
1031,boobies,TheRoyalOranges,1.33e+18,11-11-2020 07:08,0,,,0,Long thought to be related to frigatebirds cormorants tropicbirds and gannets and boobies pelicans instead are now known to be most closely related to the shoebill and hamerkop and are placed in the order pelecaniformes,,,
2497,bite me,sfproblemchild,1.33e+18,11-11-2020 07:15,0,,,1,Don’t choke me if you ain’t gone look in my eyes and bite yo lip,,,
1477,eat me,friaday_,1.33e+18,11-11-2020 10:50,0,,,0,"🐻 “Since you’re exercising, that’s good enough for me (to not exercise)” isn’t that the same as saying “I get full by watch…",,,
1810,Aroused,hollis_jane,1.33e+18,10-11-2020 19:47,9,,,1,oh what I’m NOT supposed to be aroused by this?!,,,
2602,boobies,ganjagoddess_X,1.33e+18,11-11-2020 06:26,3,,,1,Lots of boobies,,,
1245,cunnilingus,madrackcity,1.33e+18,11-11-2020 04:21,1,,,0,Cal cunnilingus send tweet,,,
3306,pussie,shitweegeesays,1.32e+18,07-11-2020 05:29,0,,,1,fak her rite in de pussie,,,
453,Bad Fuck,childishqueren,1.33e+18,11-11-2020 06:59,0,,,0,"i am so so bad with pronouns sometimes buts it's never ever intentional, sometimes i fuck it up even when i know the correct…",,,
1122,Breast Man,MiloSkye,1.33e+18,10-11-2020 23:08,0,,,0,"Aw man!! When I drive again, roll up! Lol. I’m going to take it easy easy for a few more days. Breast surgery is killing my back and chest right now.",,,
1709,Aroused,ketolife69420,1.33e+18,10-11-2020 23:05,1,,,1,Good luck 🍀 they’re usually really nicer than you fear and you won’t gag. The worst parts trying not to get aroused by the bdsm vibe of being submissive in the chair,,,
474,Bad Fuck,Xicoia_Naty,1.33e+18,11-11-2020 06:54,0,,,0,My hair used to be so long! Why did I have to go and fuck it up so bad ;0; its so short now ;-;,,,
2711,Chode,_jake_real_,1.33e+18,10-11-2020 14:29,2,,,1,Default pfp asking if you wanna see his dick means they are insta chode,,,
546,Balls,kevin0u,1.33e+18,11-11-2020 07:21,0,,,0,It only took 1 tweet. Fat w4nker. No balls as well as no brains. Gutter rat journalist.,,,
1501,erection,DWiliamson,1.33e+18,11-11-2020 06:54,0,,,0,"Guys, it's an Election, not an erection. It's not meant to make you feel good. Electile dysfunction is normal…",,,
776,bitch,gold6six,1.33e+18,11-11-2020 07:27,0,,,0,BITCH DONT GET TOO COMFORTABLE,,,
3144,eat pussy,Snows0ut,1.33e+18,11-11-2020 07:55,1,,,1,i just wanna eat some pussy. fuck,,,
2157,assblaster,Lionpansies,1.33e+18,07-11-2020 18:55,0,,,1,Wait I just realized you got it wrong. It’s. UnkindG | ASSBLASTER,,,
950,bitchtits,CraigMahlman,1.32e+18,05-11-2020 12:18,0,,,0,Fuck around and find out Bitchtits McCombover!,,,
3563,tittie,flint81028,1.33e+18,11-11-2020 10:51,0,,,1,You Big tittie mf.,,,
2171,assfucker,foley_fran,1.32e+18,03-11-2020 05:29,0,,,1,"What I shock, you are a union assfucker. You are the very reason that I pay my school taxes and private school tuition so my kids don’t get taught by complete fucking idiots like you. This is an absolute embarrassment that you would tweet something like this. Communist fuck.",,,
2001,Aroused,CoachCum,1.33e+18,10-11-2020 13:44,0,,,1,"when you’re fetishizing children and drawing depictions of minors for the sole reason to get sexually aroused by them, that’s pretty suspect lmfao.",,,
275,ass,_tanishajj,1.33e+18,11-11-2020 06:55,0,,,0,Deleted scene of Issa beating Molly’s ass,,,
3134,eat pussy,kaylinjmenez,1.33e+18,11-11-2020 08:00,0,,,1,"» that's why 𝒉𝒆 𝒍𝒊𝒌𝒆𝒔 𝒕𝒉𝒆 𝒃𝒂𝒅 𝒈𝒊𝒓𝒍𝒔 𝒍𝒊𝒌𝒆 𝑲𝒂𝒍𝒊, every time he sees me, he wanna eat me, he be actin' up, he always tryna…",,,
1979,Aroused,sgiselle__,1.33e+18,10-11-2020 14:32,1,,,1,Yeah just like when a woman is aroused her clitoris grows and becomes bigger and some women have large clits. If it grows she’s just very much aroused.,,,
3454,slut,Kittenmittens16,1.35e+18,09-01-2021 08:57,0,,,1,finna get fucked like the fucking slut that I am,,,
1664,Aroused,SenjougaharaID,1.33e+18,11-11-2020 00:30,0,,,1,"Araragi kun, you haven't gotten aroused from seeing me nude, have you? - Senjougahara",,,
1300,cunt,MNasty6000,1.33e+18,11-11-2020 08:43,1,,,0,"In the first lap dance I ever got in my life the stripper asked me if she was better looking than my wife. I wasn't married, but it still made me think she was a cunt for saying it.",,,
2823,coochie,Besch_MA,1.33e+18,11-11-2020 09:17,0,,,1,that first lick on da coochie be feeling so fresh,,,
3165,eat pussy,oouwap,1.33e+18,11-11-2020 07:46,0,,,1,ya mcm eat pussy with his ass up,,,
3024,eat pussy,izicrobinson,1.33e+18,11-11-2020 09:53,0,,,1,Eat her pussy and use that wet shit to roll the wood . Niggas ain’t built like me I swear too god,,,
550,Balls,wilzmak,1.33e+18,11-11-2020 07:21,0,,,0,Of course Project Veritas is balls deep in this. What shitstains.,,,
595,Balls,QUACKNATTY,1.33e+18,11-11-2020 07:10,4,,,0,// NSFW my dogs balls dropped faster then some of the people on tiktok,,,
689,bastard,davidokolitweet,1.33e+18,11-11-2020 07:24,0,,,0,That Aguero Last Minute Goal... See My team was 90 seconds from winning league again. That Argentine bow legged bastard n…,,,
3375,skank bitch,ballet__heidi,1.32e+18,04-11-2020 15:02,0,,,1,To everyone circled in red: your moms a hoe To every circled in black: This. Girl. Is. The. Nastiest. Skank. Bitch.,,,
1856,Aroused,somekindthings,1.33e+18,10-11-2020 18:30,0,,,1,"Why is ass attractive sef? Like seriously. Who was the first person that saw nyash and was like, ""Damn, that's a big shit holder, I'm aroused"". Who started this madness??",,,
1088,Breast Job,MegabitGamer,1.33e+18,11-11-2020 03:06,0,,,0,May I say the Breast job turned out nice!,,,
549,Balls,pkmnlocator,1.33e+18,11-11-2020 07:21,0,,,0,Dodrio has been seen hiding behind Ed Balls.,,,
843,bitch,adoreabbyxx,1.33e+18,11-11-2020 07:26,0,,,0,"my nigga only talks on twitter but in real life he says “ you got it , you got it “ SHUT YO BITCH ASS UP 😧",,,
599,Balls,UnkillableMox,1.33e+18,11-11-2020 07:08,1,,,0,"Hm, that’s a new one. No one has had the balls to say that to me",,,
2083,ass,AsapHova,1.33e+18,11-11-2020 06:55,0,,,1,Damn that ass so big and Beautiful🙌🏾🙌🏾🙌🏾,,,
2887,cunnilingus,Jeo_Hoe,1.33e+18,11-11-2020 04:33,0,,,1,"Kinky so for an hour of cunnilingus, there must be 4 women 15 minutes of chewing for each deserving lady",,,
3026,eat pussy,nidiasdiary,1.33e+18,11-11-2020 09:49,0,,,1,"» that's why 𝒉𝒆 𝒍𝒊𝒌𝒆𝒔 𝒕𝒉𝒆 𝒃𝒂𝒅 𝒈𝒊𝒓𝒍𝒔 𝒍𝒊𝒌𝒆 𝑲𝒂𝒍𝒊, every time he sees me, he wanna eat me, he be actin' up, he always tryna…",,,
1794,Aroused,jeffbakken,1.33e+18,10-11-2020 20:20,0,,,1,Ellison significantly aroused right now...,,,
2933,Cuntass,cuntass_chica,1.33e+18,10-11-2020 04:00,0,,,1,Do me dirty ain’t showing love ❤️,,,
1235,cumming,ArcticUrsine,1.33e+18,11-11-2020 09:16,0,,,0,"Me? Cumming? Perish the thought. The idea that I would rely on orgasm to achieve my goals is ridiculous, the same as it shoul…",,,
422,Bad Fuck,alexiskarshner,1.33e+18,11-11-2020 07:12,0,,,0,I constantly go between “I’m lonely :( I want someone” And “Fuck I am such a bad bitch”,,,
2168,assfucker,vibribbon__,1.32e+18,05-11-2020 21:47,4,,,1,becoming chevy wolfs assfucker now,,,
1937,Aroused,RexCorvinus,1.33e+18,10-11-2020 15:57,0,,,1,Zeke Emmanuel is SO aroused by that sentenced rn,,,
2518,blowjob,becomedecease,1.33e+18,11-11-2020 08:03,1,,,1,ELITE BLOWJOB???? what in the helll lmfaoooo,,,
620,Balls,g_diets_,1.33e+18,11-11-2020 07:26,0,,,0,jumping Jacks has to be my worst exercise routine. always looking my balls is gonna hit anytime. I can't even think about it. time to meet my fitness instructor 🤥 That wicked guy.,,,
3426,slut,dwarriorbitch,1.35e+18,09-01-2021 09:22,0,,,1,I just love how this slut I'm with still creeps on the guys she use to fuck. Y'all nasty fucks can have each other,,,
2872,cunilingus,MichelaWariebi,1.33e+18,09-11-2020 05:29,0,,,1,There is an adult man on CH currently talking about how men don’t really enjoy performing cunilingus becasuse most women aren’t clean in the genital area. Are you people children???,,,
557,Balls,byghostpop,1.33e+18,11-11-2020 07:20,0,,,0,BILLIARD BALLS IN A BLENDEF,,,
214,ass,mo0nrunes,1.33e+18,11-11-2020 06:56,0,,,0,"yeah, I blocked that weird ass obsessive Scorpio dude. We haven’t talked in months, and he sent me snaps everyday. Fuc…",,,
2023,Aroused,m0useparty,1.33e+18,10-11-2020 12:48,0,,,1,"One eleventh-century Irish tract states that in heaven people will be naked but not sexually aroused by each other, which…",,,
643,Balls,RN_abdullah99,1.33e+18,11-11-2020 07:23,0,,,0,"Dude: ""I'm not losing this game of chicken!"" Cat: ""Steve! STEVE!!! I'm on my 9th life, this isn't funny!"" Dog: ""They already…",,,
1285,cunt,exo_hayden,1.33e+18,11-11-2020 09:18,0,,,0,Jos Best of MW3 literally gonna slap that fucking hard soundtrack goes off cunt,,,
189,ass,redwh33Ibarr0w,1.33e+18,11-11-2020 06:56,0,,,0,"Guys, I kinda fucking hate Little Cup... • It’s a massive waste of stardust. • Too many dumb ass players use the exact same dumb ass teams. It’s insane. • I already transferred/evolved Pokémon that would be useful a long time ago. ass,RichieRoby,1.32642E+18,11-11-2020 06:56,0,,,RT Dear CPC MP's",,,
2742,Clit,FeelinDirty1,1.33e+18,11-11-2020 08:12,0,,,1,#RT Try this kink in bed: lovingly fry into their clit,,,
3410,slut,HinaHubris,1.35e+18,09-01-2021 09:39,3,,,1,"Letting my wife take over my account for a minute, please be respectful and perverted as fuck. She's a classy slut",,,
3295,pussie,benson407,1.33e+18,10-11-2020 17:26,2,,,1,Gimme some of that pussie guuuuurrrlll !😭,,,
2493,bite me,DIRECT0RJJK,1.33e+18,11-11-2020 07:23,0,,,1,so do u want me to bite u 🧍🏻‍♀️,,,
1983,Aroused,kaaman_man,1.33e+18,10-11-2020 14:18,0,,,1,Goddess of navel . She is my 2nd most devoted goddess in bollywood . She never failed to make me aroused in any award per…,,,
646,Balls,vams21,1.33e+18,11-11-2020 07:23,0,,,0,Mumbai Indians in IPL - Most Trophies (5) - Most Wins (120) - Most times table Toppers (4) - Most matches played (…,,,
1001,boobies,ilovewomenlol,1.33e+18,11-11-2020 07:05,0,,,0,i will i just thought my account died so i stopped :(,,,
1395,cunthole,__cvntagixus,1.33e+18,10-11-2020 15:46,0,,,0,Girl suck yuh rasshole.. birthday greeting cunthole,,,
846,bitch,HOUISDAMIE,1.33e+18,11-11-2020 07:26,0,,,0,"i never wanted this, like i said, an arrogant son of a bitch but i can say sorry",,,
2849,cum,itssbritneyyyyy,1.33e+18,11-11-2020 09:27,0,,,1,"If I ain’t cum, it don’t count.",,,
2203,Bad Fuck,lilwhyte__,1.33e+18,11-11-2020 07:09,0,,,1,I fuck with bitches that these niggas cant say they had. Yall hoes heen ran through!🤢🤢 bad bitch wit no kids!!,,,
7,Aroused,kryotoman,1.33e+18,11-11-2020 05:48,0,,,0,"I am aroused, and i havent even chosen my character yet. Hoo boy. #BeyondLight",,,
2692,Buttfuck,LaModa365,1.33e+18,11-11-2020 03:39,0,,,1,I may be weird but i ain't a ravin' buttfuck pagan mushrik,,,
269,ass,rileylitwick,1.33e+18,11-11-2020 06:55,0,,,0,i hate a farting ass nigga that shit is not funny,,,
180,ass,seokminswrld,1.33e+18,11-11-2020 06:53,0,,,0,LOCK HIS ASS UP NOW,,,
1684,Aroused,PerfidiousPete,1.33e+18,11-11-2020 01:26,1,,,1,So... you inflate your neck pouch when aroused? Does that mean my thirst post worked?,,,
23,Aroused,dosexthingstome,1.33e+18,10-11-2020 22:49,0,,,0,My rose bushes are wonderfully aroused.,,,
3278,pu55y,William42870346,1.33e+18,11-11-2020 00:58,3,,,1,Real Men are not DEMS! They area Pu55y's like Biden who has to let his Pu55y do the talking for him..and the other…,,,
802,bitch,Crowned_Monarch,1.33e+18,11-11-2020 07:27,0,,,0,I’m too blunt for this tactic I be the only mf laughing they looking at me like “really bitch?”,,,
496,Bad Fuck,abelskittles,1.33e+18,11-11-2020 06:46,1,,,0,The fuck would you kill my motivation that bad,,,
3444,slut,xo__rissa__,1.35e+18,09-01-2021 09:05,0,,,1,"no, but fuck ME like a slut everytime",,,
1159,butt,TheFiazSadiq,1.33e+18,11-11-2020 08:25,0,,,0,"Tekken 7 UGP CLP Gujranwala GG Atif Butt vs Hamza Super – GGAtifButt #UGP #Hamza Here you find variety of videos showcasing the amazing talent of Pakistan. From the newest players to Oldest Legends, and names of ...",,,
2319,Balls,bot_penis,1.33e+18,11-11-2020 07:08,0,,,1,She gave me blue balls now my penis a crip,,,
1680,Aroused,Megaflare08,1.33e+18,11-11-2020 02:18,2,,,1,I don't know if I should be scared or awkwardly aroused.,,,
3151,eat pussy,FAlRYSPIT,1.33e+18,11-11-2020 07:51,0,,,1,i'd Eat My Pussy if i Cld ##TBH,,,
1783,Aroused,Jawabreaker,1.33e+18,10-11-2020 20:46,11,,,1,It isn't often that I get aroused by a tweet...,,,
585,Balls,ap0phislut,1.33e+18,11-11-2020 07:14,0,,,0,was it the turkey balls,,,
933,bitchtits,fleurdemlis,1.33e+18,09-11-2020 01:47,0,,,0,"Hey bitchtits, just thought you’d like a reminder that your golden calf lost. Bigly.",,,
1363,Cuntass,RealBigOSo,1.33e+18,11-11-2020 00:48,1,,,0,Long as you don’t cheat you don’t get beat 😂😂🤣,,,
3356,skank bitch,celerystixx_,1.33e+18,09-11-2020 23:01,6,,,1,"to the lady I rung up yesterday, if it bothered you that your husband was going to see other women you should have left him at home with a blindfold on instead of whispering that I was a skank for having tits. hope ur heart heals ya bitter bitch !",,,
995,boobies,_mckairnes,1.33e+18,11-11-2020 07:22,1,,,0,"“i have hair, and i have boobies, and that’s why i’m not a lizard”",,,
1649,Aroused,battylittleone,1.33e+18,11-11-2020 02:59,3,,,1,SHE'S AROUSED .,,,
973,bite me,Dokta_Ian,1.33e+18,11-11-2020 07:20,0,,,0,I just killed a mosquito🦟 that bite me 3weeks ago..that fool didn't know I marked it's face😂😂😂,,,
3279,pu55y,sheds_irl,1.33e+18,08-11-2020 21:59,0,,,1,Do it you pu55y,,,
1071,boobs,krthnaa,1.33e+18,11-11-2020 08:05,0,,,0,boobs are so cool,,,
1424,Dick for brains,awlpaws,1.33e+18,09-11-2020 09:42,0,,,0,"He said, "" childish wishlist"" in his first response.... couldn't watch after that . What a total dick for brains .",,,
12,Aroused,Keyani_gee,1.33e+18,11-11-2020 05:27,0,,,0,"I understand if you’re just smashing someone and not cuddling after cause some people don’t cuddle if they aren’t together together but actual sex no kissing ??? I won’t even be aroused honestly, wouldn’t even wanna let you hit.",,,
2677,butt,reddicky01,1.33e+18,11-11-2020 08:11,0,,,1,I need my butt licked,,,
1431,Dick for brains,zjgifford,1.33e+18,08-11-2020 04:05,1,,,0,I’m sorry Brian Kelly has dick for brains my god,,,
1341,cunt,himynameisizzy,1.33e+18,11-11-2020 09:08,0,,,0,Cunts in a cunt party do something cunty shocker,,,
3260,prostitute,Fuggedaboutiit,1.33e+18,11-11-2020 04:16,0,,,1,"Keep telling yourself that, don't break a nail while you're at it. Now get outta here you cheap prostitute",,,
3281,pu55y,onikasbible,1.33e+18,08-11-2020 00:20,0,,,1,suck my pu55y asff," you puss.""",,
3113,eat pussy,TriguerosJoshua,1.33e+18,11-11-2020 08:16,0,,,1,Anyway who has some pussy I can eat,,,
1351,cunt rag,1manstweets,1.32e+18,06-11-2020 05:06,0,,,0,"I know he called him scumbag a lot, at one point toward the end does he call him cunt rag. That’s what I heard. And it’s absolutely fantastic.",,,
3359,skank bitch,Rogeliobrownn,1.33e+18,08-11-2020 05:25,10,,,1,You a tramp bitch you a punk hoe sucking fucking everybody you a skank hoe i hate hoes i play them like Domino's,,,
1149,brotherfucker,sheri79923585,1.33e+18,08-11-2020 23:24,1,,,0,Nah- we should start with the brotherfucker,,,
3181,eat pussy,zubacbaby,1.33e+18,11-11-2020 07:31,0,,,1,So you’re honestly telling me there’s guys who don’t eat pussy?👀,,,
1934,Aroused,stassie_,1.33e+18,10-11-2020 16:02,0,,,1,"A woman’s vagina expands when she’s aroused and her clitoris becomes larger when she is aroused... it’s normal, and if it h…",,,
3087,eat pussy,iitstonianne,1.33e+18,11-11-2020 08:41,0,,,1,Why everytime you meet a nigga he never ate pussy before but gone eat yours￼ ? 😭🥴,,,
440,Bad Fuck,datzadriana,1.33e+18,11-11-2020 07:05,0,,,0,I swear I wanna put my hands on this man so bad Greet him w a nice backhand like U WANNA PLAY WITH ME ? Damn 💭💭💭💭 But nah I’m a lady and I can’t be a supporter of abuse Fuck,,,
2999,eat pussy,BoxerBatman,1.33e+18,11-11-2020 10:31,0,,,1,if i start a gofundme to get my ribs removed so i can eat my own pussy will y’all support?,,,
3373,skank bitch,QueenJalanza,1.32e+18,04-11-2020 19:58,0,,,1,Yall need to leave them bitch ass skank sluts alone!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,,
93,Aroused,_Nuchhhh,1.33e+18,10-11-2020 17:08,0,,,0,"“Be wary of friends—they will betray you more quickly, for they are easily aroused to envy” reminder",,,
1743,Aroused,BotsandXanax,1.33e+18,10-11-2020 21:56,0,,,1,"Once upon a time, Nora the insane stalker set out for adventure. An old drugged out lunatic told Nora a story. 'Listen well' she said to Nora, 'to this aroused by Randi saga. ' Once upon a time, Nora the creep stalker set sail for adventure. Nora went home.'",,,
3063,eat pussy,KeepHerWetter_,1.33e+18,11-11-2020 09:14,0,,,1,If I had to put money on it I would I eat pussy the best hands down,,,
2334,Balls,SchwayGoose,1.33e+18,11-11-2020 06:57,0,,,1,Why is she whipping her dad's cock and balls?,,,
2222,Bad Fuck,AngryCanine,1.33e+18,11-11-2020 06:10,2,,,1,It wasn’t bad sex! It was good sex. But...I’ve had better. I’ve been in an orgy for god’s sake. But it was definitely “hey I’m bored what are you doing Saturday night wanna fuck okay cool” kind of sex,,,
1535,rapist,stellarkv,1.33e+18,11-11-2020 07:23,1,,,0,"Looking at those uncultured swines defending this, I wonder if their parents or community or wherever they're from didn't teach them to respect other cultures and religions. How is comparing a r�pist to a goddess isn't offending? Can South Asia get a break?",,,
3159,eat pussy,Vopedr,1.33e+18,11-11-2020 07:49,3,,,1,he wanna eat my pussy 😩😩,,,
518,Ball licker,Kimberl29597012,1.33e+18,10-11-2020 11:58,0,,,0,He’s such a ball licker,,,
2099,ass,dee_ericaa,1.33e+18,11-11-2020 06:54,0,,,1,"Monkey say, monkey do ass bitches are sad 😭😭😂",,,
462,Bad Fuck,riannamo,1.33e+18,11-11-2020 06:57,0,,,0,1. Fuck being good I’m a bad bitch 2. I’d rather be a B-I-T-C-H(...),,,
823,bitch,anaxbeee,1.33e+18,11-11-2020 07:26,0,,,0,I thought a man who couldn’t get his bitch back said something ❄️,,,
1820,Aroused,OMissPearl,1.33e+18,10-11-2020 19:31,4,,,1,"Additionally arousal is often a feedback loop not a switch, so unless the sensation of constriction does it for him, depending on his sexual response you can fail to trip the threshold to get him fully aroused. Male sexuality isn't actually simple.",,,
2587,boobies,Michell84406202,1.33e+18,11-11-2020 07:11,0,,,1,#boobies I feel so incredible when you press your penis against me. 💘,,,
887,bitch,sweepingtree,1.33e+18,11-11-2020 07:26,0,,,0,😊😊😊😊 this bitch needed a favour and asked one of her students to come ask me for it instead of talking to me herself or sending me an email 😊😊😊😊😊😊,,,
